,date,text,keywords,location,source,ngrams,spacy_location,spacy_location_no_ngram
134,2018-06-10 15:16:38+00:00,ROAD CLOSED - Hwy 93 between Henderson and Hwy 169. Rush River is now overtopping the road. #flooding #MNwx pic.twitter.com/F287ZbLdiO,#flooding #MNwx,,twitter,(169 Rush) (169 Rush River) (93 Henderson) (93 Henderson Hwy) (CLOSED Hwy) (CLOSED Hwy 93) (Henderson Hwy) (Henderson Hwy 169) (Hwy 169) (Hwy 169 Rush) (Hwy 93) (Hwy 93 Henderson) (MNwx pic) (MNwx pic twitter) (ROAD CLOSED) (ROAD CLOSED Hwy) (River overtopping) (River overtopping road) (Rush River) (Rush River overtopping) (com F287ZbLdiO) (flooding MNwx) (flooding MNwx pic) (overtopping road) (overtopping road flooding) (pic twitter) (pic twitter com) (road flooding) (road flooding MNwx) (twitter com) (twitter com F287ZbLdiO) (text_combined) ,169 169 93 93 Henderson Hwy 93 Henderson Hwy Henderson Hwy 169 169 Hwy 93 Hwy 93 Henderson Rush River MNwx MNwx ,169 169 93 93 Henderson Hwy 93 Henderson Hwy Henderson Hwy 169 169 Hwy 93 Hwy 93 Henderson Rush River MNwx MNwx 
135,2018-05-29 20:31:25+00:00,Hwy 19 east of Gibbon at mile marker 105 is closed until further notice due to a semi blocking the roadway.,,,twitter,(105 closed) (105 closed notice) (19 east) (19 east Gibbon) (Gibbon mile) (Gibbon mile marker) (Hwy 19) (Hwy 19 east) (blocking roadway) (closed notice) (closed notice semi) (east Gibbon) (east Gibbon mile) (marker 105) (marker 105 closed) (mile marker) (mile marker 105) (notice semi) (notice semi blocking) (semi blocking) (semi blocking roadway) (text_combined) ,105 105 19 19 Gibbon Hwy 19) Hwy 19 east Gibbon Gibbon 105 105 105 ,105 105 19 19 Gibbon Hwy 19) Hwy 19 east Gibbon Gibbon 105 105 105 
136,2018-04-26 09:08:08+00:00,ROAD CLOSED DUE TO FLOODING. Hwy 19 from Henderson to Hwy 169. The Minnesota River has overtopped the road . Additional closures in the area are likely as the river continues to rise. #mnwx @HendersonMN pic.twitter.com/3737t8cdSb,#mnwx,,twitter,(169 The) (169 The Minnesota) (19 Henderson) (19 Henderson Hwy) (Additional closures) (Additional closures area) (CLOSED DUE) (CLOSED DUE TO) (DUE TO) (DUE TO FLOODING) (FLOODING Hwy) (FLOODING Hwy 19) (Henderson Hwy) (Henderson Hwy 169) (HendersonMN pic) (HendersonMN pic twitter) (Hwy 169) (Hwy 169 The) (Hwy 19) (Hwy 19 Henderson) (Minnesota River) (Minnesota River overtopped) (ROAD CLOSED) (ROAD CLOSED DUE) (River overtopped) (River overtopped road) (TO FLOODING) (TO FLOODING Hwy) (The Minnesota) (The Minnesota River) (area likely) (area likely river) (closures area) (closures area likely) (com 3737t8cdSb) (continues rise) (continues rise mnwx) (likely river) (likely river continues) (mnwx HendersonMN) (mnwx HendersonMN pic) (overtopped road) (overtopped road Additional) (pic twitter) (pic twitter com) (rise mnwx) (rise mnwx HendersonMN) (river continues) (river continues rise) (road Additional) (road Additional closures) (twitter com) (twitter com 3737t8cdSb) (text_combined) ,169 169 Minnesota 19 19 Henderson Hwy Henderson Hwy Henderson Hwy 169 HendersonMN HendersonMN 169 169 19 19 Minnesota River Minnesota River River Minnesota The Minnesota River HendersonMN HendersonMN ,169 169 Minnesota 19 19 Henderson Hwy Henderson Hwy Henderson Hwy 169 HendersonMN HendersonMN 169 169 19 19 Minnesota River Minnesota River River Minnesota The Minnesota River HendersonMN HendersonMN 
137,2018-04-22 12:47:45+00:00,ROAD CLOSED DUE TO FLOODING - Hwy 93 between Hwy 169 and Henderson. Rush River currently overtopping road. Minnesota River expected have additional impacts in the area midweek as it crests. pic.twitter.com/PWJn2OE9bO,,,twitter,(169 Henderson) (169 Henderson Rush) (93 Hwy) (93 Hwy 169) (CLOSED DUE) (CLOSED DUE TO) (DUE TO) (DUE TO FLOODING) (FLOODING Hwy) (FLOODING Hwy 93) (Henderson Rush) (Henderson Rush River) (Hwy 169) (Hwy 169 Henderson) (Hwy 93) (Hwy 93 Hwy) (Minnesota River) (Minnesota River expected) (ROAD CLOSED) (ROAD CLOSED DUE) (River currently) (River currently overtopping) (River expected) (River expected additional) (Rush River) (Rush River currently) (TO FLOODING) (TO FLOODING Hwy) (additional impacts) (additional impacts area) (area midweek) (area midweek crests) (com PWJn2OE9bO) (crests pic) (crests pic twitter) (currently overtopping) (currently overtopping road) (expected additional) (expected additional impacts) (impacts area) (impacts area midweek) (midweek crests) (midweek crests pic) (overtopping road) (overtopping road Minnesota) (pic twitter) (pic twitter com) (road Minnesota) (road Minnesota River) (twitter com) (twitter com PWJn2OE9bO) (text_combined) ,169 169 Henderson Rush 93 93 FLOODING Hwy 93 Henderson Rush Henderson Rush River 169 169 93 Minnesota River Minnesota River River River River River Rush River midweek midweek Minnesota Minnesota Minnesota River PWJn2OE9bO ,169 169 Henderson Rush 93 93 FLOODING Hwy 93 Henderson Rush Henderson Rush River 169 169 93 Minnesota River Minnesota River River River River River Rush River midweek midweek Minnesota Minnesota Minnesota River PWJn2OE9bO 
138,2018-04-14 16:38:21+00:00,"Blue Earth, Sibley, Faribault and Waseca counties have been added to no travel advised. Hwy 15 in western Nicollet County through Brown County are closed. Continue checking http:// 511mn.org for the latest road updates during the storm #mnwx",#mnwx,,twitter,(15 western) (15 western Nicollet) (511mn org) (511mn org latest) (Blue Earth) (Blue Earth Sibley) (Brown County) (Brown County closed) (Continue checking) (Continue checking http) (County Brown) (County Brown County) (County closed) (County closed Continue) (Earth Sibley) (Earth Sibley Faribault) (Faribault Waseca) (Faribault Waseca counties) (Hwy 15) (Hwy 15 western) (Nicollet County) (Nicollet County Brown) (Sibley Faribault) (Sibley Faribault Waseca) (Waseca counties) (Waseca counties added) (added travel) (added travel advised) (advised Hwy) (advised Hwy 15) (checking http) (checking http 511mn) (closed Continue) (closed Continue checking) (counties added) (counties added travel) (http 511mn) (http 511mn org) (latest road) (latest road updates) (org latest) (org latest road) (road updates) (road updates storm) (storm mnwx) (travel advised) (travel advised Hwy) (updates storm) (updates storm mnwx) (western Nicollet) (western Nicollet County) (text_combined) ,15 15 Nicollet 511mn 511mn Blue Earth Sibley Brown County Brown County Continue Earth Sibley Earth Sibley Faribault Faribault Waseca Faribault Waseca 15 15 Nicollet County Nicollet County Brown Sibley Faribault Sibley Faribault Waseca Waseca Waseca Hwy Hwy 15 511mn Continue Continue 511mn 511mn Nicollet Nicollet County ,15 15 Nicollet 511mn 511mn Blue Earth Sibley Brown County Brown County Continue Earth Sibley Earth Sibley Faribault Faribault Waseca Faribault Waseca 15 15 Nicollet County Nicollet County Brown Sibley Faribault Sibley Faribault Waseca Waseca Waseca Hwy Hwy 15 511mn Continue Continue 511mn 511mn Nicollet Nicollet County 
139,2018-04-03 21:54:29+00:00,WB60 near Heron Lake is closed due a multiple vehicle crash. Traffic being detoured on to local roads. Roads in SW MN remain snow and ice covered and very slippery. #slowdown,#slowdown,,twitter,(Heron Lake) (Heron Lake closed) (Lake closed) (Lake closed multiple) (MN remain) (MN remain snow) (Roads SW) (Roads SW MN) (SW MN) (SW MN remain) (Traffic detoured) (Traffic detoured local) (WB60 near) (WB60 near Heron) (closed multiple) (closed multiple vehicle) (covered slippery) (covered slippery slowdown) (crash Traffic) (crash Traffic detoured) (detoured local) (detoured local roads) (ice covered) (ice covered slippery) (local roads) (local roads Roads) (multiple vehicle) (multiple vehicle crash) (near Heron) (near Heron Lake) (remain snow) (remain snow ice) (roads Roads) (roads Roads SW) (slippery slowdown) (snow ice) (snow ice covered) (vehicle crash) (vehicle crash Traffic) (text_combined) ,Heron Lake SW MN SW MN Heron Traffic Traffic Roads Heron Heron Lake Roads Roads SW Traffic ,Heron Lake SW MN SW MN Heron Traffic Traffic Roads Heron Heron Lake Roads Roads SW Traffic 
140,2018-01-24 14:10:15+00:00,Hwy 4 in St. James is closed from 8am - noon today for railroad repairs https:// hb.511mn.org/#roadReports?t imeFrame=TODAY&layers=allReports%2CroadReports%2CwinterDriving%2CvoxReports%2CweatherWarnings%2Cflooding%2CotherStates … pic.twitter.com/NUYTFNL9s1,#roadReports,,twitter,(2Cflooding 2CotherStates) (2Cflooding 2CotherStates pic) (2CotherStates pic) (2CotherStates pic twitter) (2CroadReports 2CwinterDriving) (2CroadReports 2CwinterDriving 2CvoxReports) (2CvoxReports 2CweatherWarnings) (2CvoxReports 2CweatherWarnings 2Cflooding) (2CweatherWarnings 2Cflooding) (2CweatherWarnings 2Cflooding 2CotherStates) (2CwinterDriving 2CvoxReports) (2CwinterDriving 2CvoxReports 2CweatherWarnings) (4 St) (4 St James) (511mn org) (511mn org roadReports) (8am noon) (8am noon today) (Hwy 4) (Hwy 4 St) (James closed) (James closed 8am) (St James) (St James closed) (TODAY layers) (TODAY layers allReports) (allReports 2CroadReports) (allReports 2CroadReports 2CwinterDriving) (closed 8am) (closed 8am noon) (com NUYTFNL9s1) (hb 511mn) (hb 511mn org) (https hb) (https hb 511mn) (imeFrame TODAY) (imeFrame TODAY layers) (layers allReports) (layers allReports 2CroadReports) (noon today) (noon today railroad) (org roadReports) (org roadReports t) (pic twitter) (pic twitter com) (railroad repairs) (railroad repairs https) (repairs https) (repairs https hb) (roadReports t) (roadReports t imeFrame) (t imeFrame) (t imeFrame TODAY) (today railroad) (today railroad repairs) (twitter com) (twitter com NUYTFNL9s1) (text_combined) ,4 4 511mn 511mn 8am noon 8am noon today Hwy 4) Hwy 4 St James James 8am St James St James TODAY TODAY 8am 8am noon 511mn 511mn 511mn noon today noon today today today ,4 4 511mn 511mn 8am noon 8am noon today Hwy 4) Hwy 4 St James James 8am St James St James TODAY TODAY 8am 8am noon 511mn 511mn 511mn noon today noon today today today 
141,2017-12-21 20:49:15+00:00,Road closed due to crash. Hwy 99 at Co 21 (1 mi east of St Peter) pic.twitter.com/mWDlbg6V6i,,,twitter,(1 mi) (1 mi east) (21 1) (21 1 mi) (99 Co) (99 Co 21) (Co 21) (Co 21 1) (Hwy 99) (Hwy 99 Co) (Peter pic) (Peter pic twitter) (Road closed) (Road closed crash) (St Peter) (St Peter pic) (closed crash) (closed crash Hwy) (com mWDlbg6V6i) (crash Hwy) (crash Hwy 99) (east St) (east St Peter) (mi east) (mi east St) (pic twitter) (pic twitter com) (twitter com) (twitter com mWDlbg6V6i) (text_combined) ,1 1 21 1 21 1 mi 99 99 21 21 1 Hwy 99 Peter Peter St Peter St Peter Hwy Hwy Hwy 99 St St Peter St ,1 1 21 1 21 1 mi 99 99 21 21 1 Hwy 99 Peter Peter St Peter St Peter Hwy Hwy Hwy 99 St St Peter St 
142,2017-11-13 14:51:38+00:00,Hwy 93 at Le Sueur closed Nov. 13-16 for railroad bridge work. http://www. dot.state.mn.us/d7/newsrels/20 17/11/3hwy93.html … pic.twitter.com/XHsRP5ozm3,,,twitter,(11 3hwy93) (11 3hwy93 html) (13 16) (13 16 railroad) (16 railroad) (16 railroad bridge) (17 11) (17 11 3hwy93) (20 17) (20 17 11) (3hwy93 html) (3hwy93 html pic) (93 Le) (93 Le Sueur) (Hwy 93) (Hwy 93 Le) (Le Sueur) (Le Sueur closed) (Nov 13) (Nov 13 16) (Sueur closed) (Sueur closed Nov) (bridge work) (bridge work http) (closed Nov) (closed Nov 13) (com XHsRP5ozm3) (d7 newsrels) (d7 newsrels 20) (dot state) (dot state mn) (html pic) (html pic twitter) (http www) (http www dot) (mn d7) (mn d7 newsrels) (newsrels 20) (newsrels 20 17) (pic twitter) (pic twitter com) (railroad bridge) (railroad bridge work) (state mn) (state mn d7) (twitter com) (twitter com XHsRP5ozm3) (work http) (work http www) (www dot) (www dot state) (text_combined) ,11 11 13 16 13 16 16 16 17 11 17 11 20 17 20 17 11 93 93 Le Sueur Hwy 93 Le Sueur 13 Sueur Sueur Nov 13 XHsRP5ozm3 20 20 20 17 XHsRP5ozm3 ,11 11 13 16 13 16 16 16 17 11 17 11 20 17 20 17 11 93 93 Le Sueur Hwy 93 Le Sueur 13 Sueur Sueur Nov 13 XHsRP5ozm3 20 20 20 17 XHsRP5ozm3 
143,2017-11-06 19:18:01+00:00,Highway 93 at Le Sueur closed intermittently for railroad bridge work Nov. 7-8 & Nov. 13-16. http://www. dot.state.mn.us/d7/newsrels/20 17/11/3hwy93.html … pic.twitter.com/ltfLIOourQ,,,twitter,(11 3hwy93) (11 3hwy93 html) (13 16) (13 16 http) (16 http) (16 http www) (17 11) (17 11 3hwy93) (20 17) (20 17 11) (3hwy93 html) (3hwy93 html pic) (7 8) (7 8 Nov) (8 Nov) (8 Nov 13) (93 Le) (93 Le Sueur) (Highway 93) (Highway 93 Le) (Le Sueur) (Le Sueur closed) (Nov 13) (Nov 13 16) (Nov 7) (Nov 7 8) (Sueur closed) (Sueur closed intermittently) (bridge work) (bridge work Nov) (closed intermittently) (closed intermittently railroad) (com ltfLIOourQ) (d7 newsrels) (d7 newsrels 20) (dot state) (dot state mn) (html pic) (html pic twitter) (http www) (http www dot) (intermittently railroad) (intermittently railroad bridge) (mn d7) (mn d7 newsrels) (newsrels 20) (newsrels 20 17) (pic twitter) (pic twitter com) (railroad bridge) (railroad bridge work) (state mn) (state mn d7) (twitter com) (twitter com ltfLIOourQ) (work Nov) (work Nov 7) (www dot) (www dot state) (text_combined) ,11 11 13 16 13 16 http 16 16 17 11 17 11 20 17 20 17 11 7 8 Nov 13 93 93 Le Sueur Highway 93 Highway 93 Le Sueur Le Sueur 13 7 7 Sueur Sueur 20 20 20 17 ,11 11 13 16 13 16 http 16 16 17 11 17 11 20 17 20 17 11 7 8 Nov 13 93 93 Le Sueur Highway 93 Highway 93 Le Sueur Le Sueur 13 7 7 Sueur Sueur 20 20 20 17 
144,2017-08-31 01:43:08+00:00,Hwy 13 south of Waseca remains closed. Removing damaged semi now. Estimate at 10 pm opening. Will update again when road opens,,,twitter,(10 pm) (10 pm opening) (13 south) (13 south Waseca) (Estimate 10) (Estimate 10 pm) (Hwy 13) (Hwy 13 south) (Removing damaged) (Removing damaged semi) (Waseca remains) (Waseca remains closed) (Will update) (Will update road) (closed Removing) (closed Removing damaged) (damaged semi) (damaged semi Estimate) (opening Will) (opening Will update) (pm opening) (pm opening Will) (remains closed) (remains closed Removing) (road opens) (semi Estimate) (semi Estimate 10) (south Waseca) (south Waseca remains) (update road) (update road opens) (text_combined) ,10 pm 10 pm opening 13 13 Waseca 10 10 pm 13 13 Waseca Waseca Removing Removing Estimate Will Will Removing Estimate Waseca Waseca ,10 pm 10 pm opening 13 13 Waseca 10 10 pm 13 13 Waseca Waseca Removing Removing Estimate Will Will Removing Estimate Waseca Waseca 
145,2017-08-30 21:24:31+00:00,Hwy 13 south of Waseca is closed due to crash. MnDOT is assisting State Patrol with detour on to local roads until further notice.,,,twitter,(13 south) (13 south Waseca) (Hwy 13) (Hwy 13 south) (MnDOT assisting) (MnDOT assisting State) (Patrol detour) (Patrol detour local) (State Patrol) (State Patrol detour) (Waseca closed) (Waseca closed crash) (assisting State) (assisting State Patrol) (closed crash) (closed crash MnDOT) (crash MnDOT) (crash MnDOT assisting) (detour local) (detour local roads) (local roads) (local roads notice) (roads notice) (south Waseca) (south Waseca closed) (text_combined) ,13 13 Waseca Hwy 13 13 State State Patrol State Patrol Waseca Waseca State State Patrol MnDOT MnDOT Waseca Waseca ,13 13 Waseca Hwy 13 13 State State Patrol State Patrol Waseca Waseca State State Patrol MnDOT MnDOT Waseca Waseca 
146,2017-08-21 20:47:22+00:00,"Highway 4 north of Sleepy Eye is closed due to crash. Traffic re-routed to Brown Co Roads 30, 8 and 29. https:// twitter.com/mndotscentral/ status/899722309329707010 …",,,twitter,(29 https) (29 https twitter) (30 8) (30 8 29) (4 north) (4 north Sleepy) (8 29) (8 29 https) (Brown Co) (Brown Co Roads) (Co Roads) (Co Roads 30) (Eye closed) (Eye closed crash) (Highway 4) (Highway 4 north) (Roads 30) (Roads 30 8) (Sleepy Eye) (Sleepy Eye closed) (Traffic routed) (Traffic routed Brown) (closed crash) (closed crash Traffic) (com mndotscentral) (com mndotscentral status) (crash Traffic) (crash Traffic routed) (https twitter) (https twitter com) (mndotscentral status) (mndotscentral status 899722309329707010) (north Sleepy) (north Sleepy Eye) (routed Brown) (routed Brown Co) (status 899722309329707010) (twitter com) (twitter com mndotscentral) (text_combined) ,29 29 30 30 8 29 4 4 Sleepy 8 29 8 29 https Brown Co Brown Co Roads Co Roads 30 4 4 30 30 Sleepy Eye Sleepy Eye Traffic Traffic Traffic Sleepy Sleepy Eye Brown Brown Co 899722309329707010 ,29 29 30 30 8 29 4 4 Sleepy 8 29 8 29 https Brown Co Brown Co Roads Co Roads 30 4 4 30 30 Sleepy Eye Sleepy Eye Traffic Traffic Traffic Sleepy Sleepy Eye Brown Brown Co 899722309329707010 
147,2017-08-03 19:54:29+00:00,ROAD CLOSED FRIDAY 8/4 - Hwy 93 btwn Hwy 169 and Le Sueur from 6 am to approx 4 pm for Union Pacific railroad bridge repairs.,,,twitter,(169 Le) (169 Le Sueur) (4 Hwy) (4 Hwy 93) (4 pm) (4 pm Union) (6 approx) (6 approx 4) (8 4) (8 4 Hwy) (93 btwn) (93 btwn Hwy) (CLOSED FRIDAY) (CLOSED FRIDAY 8) (FRIDAY 8) (FRIDAY 8 4) (Hwy 169) (Hwy 169 Le) (Hwy 93) (Hwy 93 btwn) (Le Sueur) (Le Sueur 6) (Pacific railroad) (Pacific railroad bridge) (ROAD CLOSED) (ROAD CLOSED FRIDAY) (Sueur 6) (Sueur 6 approx) (Union Pacific) (Union Pacific railroad) (approx 4) (approx 4 pm) (bridge repairs) (btwn Hwy) (btwn Hwy 169) (pm Union) (pm Union Pacific) (railroad bridge) (railroad bridge repairs) (text_combined) ,169 169 4 4 4 pm 4 pm Union 6 6 8 4 8 4 93 93 Hwy 169 Hwy 93) Hwy 93 6 Union Pacific Union Pacific 4 4 pm Hwy Hwy 169 Union Pacific ,169 169 4 4 4 pm 4 pm Union 6 6 8 4 8 4 93 93 Hwy 169 Hwy 93) Hwy 93 6 Union Pacific Union Pacific 4 4 pm Hwy Hwy 169 Union Pacific 
